Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
28080	-936.5824	-1079.744	143.1614	0.0234329	0.0169334	0.0126811	0.00401493	0.00309208	0.00234209	0.00340381	0.0165881	0.00802966	0.00194992	0.0017532	0.00422928	0.00881454	0.00420762	0.0012208	0.00318186	0.00727913	0.00456785	0.0108345	0.000820256	0.00289014	0.00415202	0.0149027	0.0170224	0.00212417	0.00204296	0.0043841	0.0119837	0.0394893	0.00733128	0.0194832	2.12888e-05	0.00473199	0.00551261	0.0147894	0.00920025	0.00110743	0.0230212	0.00489876	0.00581362	0.00150734	0.0131131	0.0159104	0.00810244	0.000293162	0.00316211	0.00108917	0.0154301	0.00135069	0.0176141	0.0790676	0.00172902	0.0315708	0.00199805	0.0131053	0.000698992	0.0114441	0.0120968	0.00306231	0.00298601	0.00302339	0.0114514	0.0485929	0.00386162	0.000266519	0.0176474	0.0128194	0.00644118	5.76833e-05	0.00138158	0.00373293	0.0214409	0.0162543	0.0079366	0.0208729	0.000996877	0.0421995	0.0240488	0.00629078	0.00977944	0.000130851	0.00586928	0.00163398	0.00395409	0.0306988	0.829806	1.20423	0.0826904	0.29651	0.684362	1.46121	3.37256	12.0933	1.802359	0.8268884	0.0269036	0.0194414	0.0145593	0.0046096	0.00355006	0.00268898	0.00390796	0.019045	0.00921896	0.00223873	0.00201288	0.0048557	0.0101201	0.00483083	0.00140162	0.00365313	0.00835726	0.0052444	0.0124392	0.000941746	0.00331821	0.00476699	0.01711	0.0195436	0.00243879	0.00234555	0.00503345	0.0137586	0.0453382	0.00841714	0.0223689	2.44419e-05	0.00543287	0.0063291	0.0169799	0.0105629	0.00127146	0.0264309	0.00562433	0.0066747	0.0017306	0.0150553	0.0182669	0.00930252	0.000336583	0.00363046	0.00125049	0.0177155	0.00155075	0.020223	0.0907786	0.00198512	0.0362469	0.00229399	0.0150463	0.000802522	0.0131391	0.0138885	0.00351588	0.00342828	0.0034712	0.0131475	0.0557902	0.00443358	0.000305994	0.0202612	0.0147181	0.0073952	6.62269e-05	0.00158621	0.00428583	0.0246166	0.0186618	0.00911211	0.0239645	0.00114453	0.0484498	0.0276107	0.00722253	0.0112279	0.000150232	0.00673859	0.001876	0.00453975	0.0352457	0.8709942
28116	-920.6729	-1063.628	142.9548	0.0423855	0.0223812	0.000379179	0.00316855	0.00456834	0.0060824	0.00101946	0.00892594	0.011928	0.0036437	0.00171384	0.00249532	0.00962324	0.00850002	0.000500211	0.00632036	0.0067938	0.00202265	0.0108124	0.00105233	0.00574942	0.00942286	0.00466638	0.00935535	0.000418265	0.00150498	0.00508742	0.00837033	0.0641006	0.00481391	0.0187906	0.00146109	0.00152434	0.00882767	0.0114621	0.0135246	0.00124686	0.0194181	0.000461956	0.0117847	0.00433855	0.0103639	0.00417375	0.00692362	0.00107217	0.00366826	0.0167089	0.0104833	0.00193908	0.00848905	0.0425383	0.000923765	0.0115233	0.00291119	0.0085008	0.00698213	0.00663649	0.0219271	0.00215533	0.00321478	0.0121656	0.0184051	0.0574094	0.00570851	0.00823949	0.0368434	0.0187385	0.0185123	0.000273796	0.00874231	0.00940848	0.0343215	0.06003	0.00964546	0.0150586	0.000776829	0.0249824	0.0500374	0.00711141	0.00936968	0.00177111	0.00365707	0.00147741	0.00625442	0.0362687	0.929386	1.08474	0.096789	0.320173	0.700953	1.42663	3.12331	10.3317	1.688526	1.028141	0.0429442	0.0226762	0.000384177	0.00321032	0.00462856	0.00616257	0.00103289	0.00904359	0.0120852	0.00369173	0.00173643	0.00252821	0.00975008	0.00861205	0.000506804	0.00640367	0.00688335	0.00204931	0.010955	0.0010662	0.0058252	0.00954706	0.00472789	0.00947866	0.000423778	0.00152482	0.00515447	0.00848066	0.0649455	0.00487736	0.0190382	0.00148035	0.00154444	0.00894403	0.0116132	0.0137029	0.00126329	0.019674	0.000468045	0.01194	0.00439574	0.0105006	0.00422876	0.00701488	0.00108631	0.00371661	0.0169291	0.0106215	0.00196464	0.00860094	0.043099	0.000935941	0.0116752	0.00294956	0.00861284	0.00707416	0.00672396	0.0222161	0.00218373	0.00325715	0.0123259	0.0186477	0.0581661	0.00578375	0.0083481	0.037329	0.0189855	0.0187563	0.000277405	0.00885754	0.00953249	0.0347739	0.0608212	0.00977259	0.0152571	0.000787068	0.0253117	0.050697	0.00720515	0.00949318	0.00179445	0.00370527	0.00149688	0.00633686	0.0367467	0.9869907
28152	-944.8332	-1086.216	141.3826	0.00297113	0.00172657	0.0011226	0.000935988	0.000437335	0.000155926	0.000206043	0.00128897	0.00233395	0.000509182	0.000381412	0.000566567	0.00116228	5.23902e-05	9.47029e-05	0.000599272	0.000228484	0.000889382	0.000305752	0.000228794	0.000487653	0.00171113	0.000778211	9.45069e-06	0.00174742	0.000221268	0.000113523	0.00134828	0.0032949	0.00214507	0.00135583	7.37864e-05	0.000128613	0.000797073	0.00167651	0.000196462	0.000877197	0.00159228	0.000861691	0.00085393	0.000257929	0.00133608	3.12695e-05	0.00226115	0.000278326	0.00148418	0.00601534	0.000687645	0.00278749	0.000166924	0.00192248	0.00668627	0.000654631	0.000203094	0.00243792	0.00111272	0.00165742	0.000484201	0.0057587	0.000308771	0.00240593	0.00261711	0.00161177	0.000587143	0.0146297	0.000889831	0.00127668	0.00324786	0.000210227	0.00151543	0.00105453	0.000391901	2.55087e-05	0.00768256	0.00509293	0.00135247	0.00238274	0.000207969	0.0015509	0.00113049	0.00310966	0.00126491	0.0011604	0.00304959	0.000980838	0.880191	1.14377	0.0143647	0.126272	0.524354	1.90711	7.91939	69.6153	3.06797	0.9234632	0.0224357	0.0130377	0.008477	0.00706787	0.00330242	0.00117743	0.00155588	0.00973333	0.0176242	0.00384495	0.00288013	0.00427828	0.00877662	0.000395611	0.000715125	0.00452524	0.00172533	0.00671593	0.0023088	0.00172768	0.00368238	0.0129211	0.00587646	7.13644e-05	0.0131952	0.00167084	0.000857238	0.0101812	0.0248806	0.016198	0.0102382	0.000557179	0.000971186	0.00601889	0.0126598	0.00148353	0.00662392	0.0120237	0.00650683	0.00644823	0.00194768	0.010089	0.000236123	0.0170745	0.00210171	0.0112074	0.0454233	0.00519257	0.021049	0.00126048	0.0145171	0.0504896	0.00494328	0.00153361	0.0184093	0.0084024	0.0125155	0.00365632	0.0434853	0.0023316	0.0181678	0.0197625	0.0121709	0.00443366	0.110472	0.00671933	0.00964048	0.0245254	0.00158747	0.0114433	0.00796298	0.00295934	0.000192622	0.0580128	0.0384579	0.0102129	0.0179926	0.00157042	0.0117112	0.00853663	0.0234818	0.0095516	0.00876248	0.0230282	0.00740654	0.1324286
28188	-923.5113	-1066.217	142.7054	0.023761	0.00333338	0.00752883	0.00509421	0.000786331	0.00180049	0.000755447	0.00838272	0.00502536	0.00417017	0.00703633	0.00228841	0.000199604	0.000663195	0.000492063	0.00264392	0.00268228	0.000803898	0.00491772	0.00127942	0.000901557	0.0029143	0.000902706	0.00129131	0.00323084	0.000923233	0.00253275	0.00625636	0.016693	0.00674239	0.00183622	1.91687e-05	0.000479446	0.0013251	0.00282418	0.0024095	0.0015357	0.0175165	0.00811986	0.0106754	0.00388426	0.0073695	0.00331994	0.00301848	0.000492226	0.00270644	0.00750942	0.00840602	0.00321921	0.0159458	0.0346308	0.00433455	0.0028205	0.00312804	0.00398152	0.0168403	0.00515276	0.00619395	0.00238775	0.00823256	0.0021406	0.00502261	0.0267273	0.000332728	0.013918	0.00299663	0.00484988	0.00419886	0.000255723	0.00277338	0.00146607	0.00668609	0.0160448	0.00112157	0.00555606	0.000161248	0.00325151	0.0188617	0.00796034	0.00587537	0.00274798	0.00722263	0.000840464	0.0155532	0.0415653	0.985213	1.01774	0.0542854	0.241491	0.641914	1.55784	4.14093	18.4212	2.106661	1.161643	0.0461846	0.00647915	0.0146339	0.0099017	0.0015284	0.00349964	0.00146837	0.0162936	0.00976787	0.00810562	0.0136766	0.00444801	0.000387973	0.00128906	0.000956431	0.00513902	0.0052136	0.00156255	0.00955865	0.00248684	0.00175237	0.00566458	0.0017546	0.00250995	0.00627983	0.0017945	0.00492295	0.0121606	0.0324465	0.0131053	0.0035691	3.72585e-05	0.000931907	0.00257561	0.0054894	0.00468339	0.00298497	0.0340472	0.0157827	0.02075	0.0075499	0.0143242	0.00645302	0.00586707	0.000956747	0.00526056	0.0145962	0.0163389	0.00625723	0.0309942	0.0673124	0.00842514	0.00548224	0.00608002	0.00773894	0.0327328	0.0100155	0.0120393	0.00464111	0.0160018	0.00416072	0.00976253	0.0519502	0.000646729	0.0270526	0.00582459	0.00942679	0.00816139	0.000497054	0.00539066	0.00284963	0.0129959	0.0311866	0.00218002	0.0107994	0.00031342	0.00632002	0.0366618	0.0154727	0.0114201	0.00534129	0.0140387	0.00163362	0.030231	0.0807912	0.5144784
28224	-931.8472	-1075.371	143.5234	0.025866	0.0012917	0.0192619	0.000240996	0.00394624	0.00308242	0.00600394	0.0193728	0.00939808	0.0233246	0.00141484	0.00630779	0.0144535	0.000663635	0.00098761	0.00250575	0.00351986	0.000505713	0.00152674	0.00200008	0.0038938	0.00429712	0.00704141	0.00286736	0.00440077	0.00161551	0.00674104	0.0089991	0.0214968	0.00952867	0.00132528	0.00527372	0.00138617	0.00660479	0.00374369	0.0103575	0.0160916	0.0221033	0.00853155	0.00378678	0.00186627	0.00819802	0.00514375	0.0117939	0.0247363	0.00703995	0.00259964	0.00561673	0.0616486	0.00711597	0.0368107	0.005588	0.0138836	0.0403217	0.0132569	0.0149663	0.041493	0.0442334	0.00210466	0.00164919	0.00297713	0.00145397	0.00186888	0.0187808	0.0106723	0.0114987	0.0169701	0.00201518	0.00154653	0.00016508	0.000888182	0.035109	0.0547615	0.0113175	0.00213781	0.00321086	0.0128745	0.0110877	0.00539583	0.0287243	0.0159036	0.00712478	2.64311e-05	0.0147228	0.014088	0.701657	1.35801	0.101992	0.328455	0.70656	1.41531	3.04456	9.80467	1.650664	0.6200152	0.0277786	0.00138721	0.0206862	0.000258816	0.00423804	0.00331034	0.00644789	0.0208052	0.010093	0.0250493	0.00151946	0.0067742	0.0155222	0.000712706	0.00106064	0.00269103	0.00378013	0.000543107	0.00163963	0.00214797	0.00418172	0.00461487	0.00756208	0.00307938	0.00472618	0.00173496	0.00723949	0.00966452	0.0230863	0.0102332	0.00142328	0.00566367	0.00148867	0.00709317	0.00402051	0.0111233	0.0172814	0.0237377	0.0091624	0.00406678	0.00200427	0.00880421	0.00552409	0.012666	0.0265654	0.0075605	0.00279187	0.00603204	0.066207	0.00764215	0.0395326	0.00600119	0.0149102	0.0433032	0.0142372	0.016073	0.0445611	0.0475042	0.00226028	0.00177113	0.00319726	0.00156148	0.00200707	0.0201695	0.0114614	0.012349	0.018225	0.00216419	0.00166089	0.000177286	0.000953857	0.0377051	0.0588107	0.0121543	0.00229589	0.00344828	0.0138265	0.0119076	0.00579482	0.0308482	0.0170796	0.0076516	2.83855e-05	0.0158114	0.0151297	0.9311482
28260	-934.9471	-1078.116	143.1689	0.0472103	0.018916	0.0133078	0.000958038	0.00136633	0.000846962	0.00358187	0.00813569	0.00530363	0.00583677	0.00283156	0.0054716	9.69705e-06	0.00461496	0.00148794	0.00803356	0.00529274	0.00165392	0.00207418	0.000204263	0.000706624	0.00384932	0.00712044	0.0016317	0.00656902	0.00130147	0.00159061	0.00596281	0.0360339	0.00225937	0.0171194	0.000246683	0.000793472	0.00524581	0.00897777	0.00345984	0.00621919	0.00493832	0.00772729	0.00612203	0.00227327	0.00880177	0.00560355	0.00226987	0.00100632	0.00186645	0.00409967	0.00262313	0.0150764	0.0222197	0.0377536	0.00422025	0.00357983	0.00578324	0.00486482	0.00453553	0.00294947	0.00622377	0.00545062	0.00359946	0.00513043	0.0052141	0.0510442	0.00241741	0.0188956	0.00611924	0.00988439	0.0048294	0.00670775	0.00182636	0.015169	0.0227825	0.00545852	0.00927328	0.0117084	0.00110811	0.00410085	0.00847496	0.000462252	0.0093063	0.00190553	0.00801613	0.00444852	0.000609296	0.0556363	0.860774	1.16707	0.0759572	0.284479	0.675575	1.48022	3.5152	13.1653	1.863772	0.885061	0.069392	0.0278037	0.0195604	0.00140817	0.00200829	0.00124491	0.00526481	0.0119582	0.00779553	0.00857916	0.00416197	0.00804243	1.42532e-05	0.00678329	0.00218705	0.0118081	0.00777952	0.00243102	0.00304873	0.000300236	0.00103863	0.00565792	0.010466	0.00239836	0.00965545	0.00191297	0.00233795	0.00876443	0.0529643	0.00332092	0.0251629	0.000362586	0.00116628	0.00771054	0.013196	0.00508544	0.00914126	0.00725859	0.0113579	0.00899846	0.00334136	0.0129373	0.00823637	0.00333637	0.00147913	0.0027434	0.00602589	0.0038556	0.0221601	0.0326596	0.055492	0.00620312	0.0052618	0.00850048	0.00715054	0.00666654	0.00433527	0.00914799	0.00801158	0.00529067	0.00754095	0.00766394	0.0750272	0.00355322	0.0277737	0.00899435	0.0145286	0.00709848	0.00985937	0.00268447	0.0222962	0.0334868	0.00802319	0.0136303	0.0172095	0.00162875	0.00602763	0.0124569	0.00067944	0.0136788	0.00280084	0.0117825	0.00653864	0.000895572	0.0817768	0.6803425
28296	-932.3408	-1075.618	143.2776	0.0436044	0.0103797	0.0165898	0.000647667	0.00771226	0.00415711	0.00168144	0.0379794	0.0221689	0.0206645	0.00384723	0.0093326	0.0160782	0.0107127	0.00531401	0.00927091	0.00713958	0.00259249	0.0120464	0.000112804	0.00271747	0.0021287	0.00749956	0.00355282	0.00369949	0.00385402	0.000960097	0.00291927	0.025464	0.00665899	0.0059795	0.00013481	0.001996	0.00700363	0.00615234	0.00567574	0.0028481	0.0274023	0.0370339	0.0076272	0.00815868	0.0254453	0.0191637	0.00509298	0.0600742	0.0116451	0.0049223	0.0179042	0.095207	0.0279332	0.0250547	0.0102483	0.000999679	0.00848587	0.0109027	0.00419496	0.0350857	0.0425323	0.00334368	0.0165995	0.00683651	0.0271733	0.0131292	0.0119053	0.0122096	0.00896672	0.0327365	0.00515608	0.0123657	0.00137765	0.0036765	0.034729	0.0379177	0.0201705	0.00552772	0.0186395	0.0120655	0.018523	0.0038271	0.0526461	0.0240244	0.0144422	0.000889998	0.0264705	0.00344835	0.701734	1.35792	0.115802	0.349439	0.720345	1.38822	2.86173	8.63545	1.558846	0.6201261	0.0350183	0.00833585	0.0133231	0.000520135	0.00619365	0.00333854	0.00135035	0.0305009	0.0178036	0.0165955	0.00308968	0.00749493	0.0129122	0.00860327	0.00426764	0.00744539	0.00573374	0.00208201	0.00967438	9.05919e-05	0.00218238	0.00170954	0.00602283	0.00285324	0.00297103	0.00309513	0.000771045	0.00234444	0.0204499	0.00534778	0.00480208	0.000108264	0.00160297	0.00562455	0.00494089	0.00455813	0.00228728	0.0220066	0.0297416	0.00612533	0.00655216	0.0204349	0.0153902	0.00409013	0.0482451	0.00935204	0.00395305	0.0143787	0.0764599	0.0224329	0.0201212	0.00823032	0.000802833	0.00681493	0.00875587	0.00336893	0.028177	0.0341573	0.00268528	0.0133309	0.00549034	0.0218226	0.010544	0.00956107	0.00980544	0.00720109	0.0262904	0.0041408	0.00993075	0.00110638	0.00295257	0.0278906	0.0304514	0.0161988	0.00443926	0.0149692	0.00968967	0.0148756	0.00307351	0.0422796	0.0192938	0.0115984	0.00071475	0.0212582	0.00276934	1.245189
28332	-930.3468	-1073.337	142.9901	0.0175902	0.0186977	0.00981989	0.000476328	0.00279806	0.00070901	0.000639074	0.00685551	0.0108772	0.019955	0.000804904	0.00254412	0.00231901	0.00152515	0.000572871	0.00129727	0.00303044	0.00178424	0.0025283	0.00116619	0.000780257	0.00191887	0.00577825	0.00545727	0.00261188	0.00170274	0.00071424	7.01059e-05	0.0220572	0.00845419	0.00678454	0.00269712	0.000559304	0.00313366	0.000920611	0.00252961	0.000190966	0.00552506	0.00518101	0.00680934	0.00380465	0.00873808	0.00699006	0.020396	0.0331942	0.0267116	0.00911859	0.0119598	0.0282337	0.00896835	0.00370027	0.0153316	0.00520996	0.00649865	0.00374883	0.00230457	0.0132661	0.00573311	0.0178036	0.00418789	0.0124819	0.00588125	0.00104408	0.0162172	0.00861937	0.00132825	0.00141599	0.0221932	0.0117339	0.00123582	0.00239632	0.00478355	0.000692946	0.0208966	0.00693167	0.00139142	0.0152631	0.00778931	0.0368956	0.00265576	0.00258289	0.0119813	0.00128044	0.00329037	0.00360752	0.936036	1.07676	0.0718967	0.276958	0.669952	1.49265	3.61065	13.9088	1.903497	1.043172	0.0279051	0.029662	0.0155783	0.000755649	0.00443885	0.00112478	0.00101383	0.0108756	0.0172556	0.0316567	0.0012769	0.00403601	0.00367889	0.0024195	0.000908806	0.002058	0.0048075	0.00283052	0.00401091	0.00185006	0.0012378	0.0030441	0.00916665	0.00865744	0.0041435	0.00270124	0.00113307	0.000111216	0.0349916	0.0134118	0.010763	0.00427872	0.000887283	0.00497125	0.00146046	0.00401299	0.00030295	0.00876499	0.00821917	0.0108024	0.00603572	0.0138621	0.0110891	0.0323563	0.0526595	0.0423754	0.0144658	0.0189731	0.0447901	0.0142274	0.00587012	0.0243221	0.00826511	0.0103095	0.00594717	0.00365598	0.0210454	0.00909503	0.0282438	0.00664369	0.0198014	0.00933004	0.00165633	0.025727	0.0136738	0.00210714	0.00224634	0.0352075	0.0186147	0.00196051	0.00380154	0.00758865	0.00109929	0.0331504	0.0109964	0.00220736	0.0242134	0.012357	0.0585313	0.0042131	0.00409751	0.0190072	0.00203129	0.00521986	0.00572299	0.630356
28368	-934.2946	-1076.387	142.0928	0.0663005	0.0149423	0.00238502	0.000108074	0.00286987	0.000555452	0.00277666	0.0163724	0.013607	0.0385378	0.00929321	0.0048256	0.00293258	0.0051203	0.00171762	0.000637774	0.0054813	0.002998	0.00286862	0.00227936	0.00358222	0.0025	0.00869581	0.00651298	0.0100144	0.00125647	0.015704	0.00186981	0.0497405	0.00514516	0.0097108	0.00758982	0.00609993	0.00826817	0.00274352	0.00754423	0.00410512	0.0135796	0.0131186	0.00802162	0.00278044	0.00748113	0.0124782	0.0244898	0.0577342	0.0345878	0.00326286	0.0101307	0.0413346	0.00685908	0.00459765	0.0286731	0.0179878	0.00510148	0.00500811	0.00435741	0.0249405	0.00288589	0.0348792	0.00665445	0.0356013	0.00526481	0.000826709	0.0151691	0.00777037	0.0059271	0.00137497	0.0150915	0.00290905	0.00698355	0.00518004	0.000479279	0.007116	0.00957464	0.0189861	0.0044322	0.0110716	0.00554747	0.0683681	0.0070141	0.00133973	0.0167265	0.0109812	0.00509837	0.00850979	1.17906	0.785128	0.0686202	0.270729	0.665214	1.50328	3.69373	14.573	1.937223	1.80209	0.0665681	0.0150026	0.00239464	0.00010851	0.00288146	0.000557694	0.00278787	0.0164385	0.0136619	0.0386934	0.00933072	0.00484508	0.00294441	0.00514097	0.00172455	0.000640348	0.00550342	0.0030101	0.0028802	0.00228856	0.00359668	0.00251009	0.00873091	0.00653927	0.0100548	0.00126154	0.0157674	0.00187735	0.0499413	0.00516593	0.00974999	0.00762046	0.00612455	0.00830154	0.0027546	0.00757468	0.00412169	0.0136344	0.0131715	0.008054	0.00279166	0.00751133	0.0125285	0.0245886	0.0579672	0.0347274	0.00327603	0.0101716	0.0415014	0.00688676	0.00461621	0.0287888	0.0180604	0.00512207	0.00502833	0.004375	0.0250412	0.00289754	0.03502	0.00668131	0.035745	0.00528606	0.000830046	0.0152303	0.00780174	0.00595103	0.00138052	0.0151524	0.00292079	0.00701174	0.00520095	0.000481214	0.00714473	0.00961329	0.0190627	0.00445009	0.0111163	0.00556986	0.0686441	0.00704241	0.00134514	0.016794	0.0110255	0.00511895	0.00854414	0.9959798
28404	-918.8197	-1061.809	142.9897	0.0584147	0.0270491	0.0110025	0.000282231	0.0022575	0.000719095	0.00248752	0.0067761	0.0085954	0.00873213	0.00918423	0.00173247	0.00289819	0.00578451	0.00170529	0.00243102	0.0100983	0.00221913	0.00999458	0.00492283	0.00178842	0.00271275	0.00124968	0.00982073	0.00102479	0.00124174	0.0105908	0.00180599	0.0491572	0.00275071	0.00959693	0.00444421	0.00110366	0.00304653	0.00203242	0.0102927	0.00896516	0.00559876	0.0109076	0.00804929	0.000801609	0.0088991	0.0123319	0.00465531	0.0783237	0.0288408	0.0150212	0.033577	0.0565027	0.00677865	0.00147912	0.0326382	0.0177769	0.0023615	0.0481074	0.00401382	0.0401109	0.019136	0.0892627	0.0143835	0.0261056	0.00418239	0.00378822	0.0208825	0.00836628	0.00942949	0.000586549	0.00597928	0.00274232	0.00639965	0.00531668	0.00229591	0.0049778	0.0355999	0.0220433	0.0025595	0.0166754	0.000569038	0.0640387	0.00797935	0.00469344	0.00346317	0.00558609	0.00949219	0.0230564	0.869027	1.15717	0.105299	0.333605	0.709999	1.40845	2.99755	9.4968	1.627595	0.9011932	0.0514541	0.023826	0.00969142	0.000248601	0.0019885	0.000633409	0.00219111	0.00596867	0.00757119	0.00769162	0.00808985	0.00152603	0.00255285	0.00509524	0.00150209	0.00214134	0.00889498	0.0019547	0.00880364	0.00433623	0.00157531	0.0023895	0.00110077	0.00865051	0.000902675	0.00109377	0.00932881	0.0015908	0.0432997	0.00242294	0.00845337	0.00391465	0.000972145	0.00268351	0.00179024	0.00906626	0.00789689	0.00493162	0.00960788	0.00709015	0.000706091	0.0078387	0.0108624	0.00410059	0.0689907	0.0254042	0.0132313	0.029576	0.0497699	0.00597091	0.00130287	0.0287491	0.0156586	0.00208011	0.042375	0.00353554	0.0353314	0.0168558	0.0786263	0.0126696	0.0229949	0.00368402	0.00333682	0.0183941	0.00736937	0.00830589	0.000516657	0.0052668	0.00241555	0.00563708	0.00468316	0.00202233	0.00438465	0.0313579	0.0194167	0.00225452	0.0146883	0.000501232	0.056408	0.00702854	0.00413418	0.00305051	0.00492046	0.00836112	0.020309	1.135278
28440	-922.1968	-1064.395	142.1979	0.0673321	0.010347	0.00672877	0.00194628	0.00379538	0.00111604	0.00249577	0.00740718	0.0124528	0.014042	0.00582533	0.0100834	0.003641	0.00611717	0.00287904	0.00011413	0.00594658	0.0048632	0.0113838	0.00633649	0.0012139	0.00260968	0.0026744	0.006351	0.0010607	0.00255859	0.00189452	0.0062656	0.0223319	0.00460274	0.0105146	0.00202952	0.00280179	0.00629454	0.00352321	0.0106367	0.00387701	0.0260886	0.0097232	0.0031093	0.00577893	0.00626319	0.00987652	0.00212798	0.0798012	0.0274715	0.0166936	0.0367041	0.0531137	0.00919894	0.00466689	0.0422683	0.0172418	0.00321443	0.00790236	0.006242	0.0188967	0.00529971	0.0745145	0.0169836	0.0222733	0.00348008	0.00617041	0.0625404	0.0160664	0.00295088	0.000412691	0.00125059	0.00299772	0.00364741	0.00518424	0.00250973	0.00412493	0.0201024	0.00831045	0.0092717	0.00647292	0.000981329	0.0330697	0.00184161	0.00545959	0.0320138	0.0139577	0.00546473	0.00683803	1.14828	0.822059	0.0749722	0.282674	0.674235	1.48316	3.53764	13.3383	1.87321	1.676206	0.0649505	0.00998105	0.00649077	0.00187744	0.00366113	0.00107656	0.00240749	0.00714518	0.0120123	0.0135454	0.00561928	0.00972677	0.00351221	0.0059008	0.0027772	0.000110093	0.00573625	0.00469119	0.0109811	0.00611237	0.00117096	0.00251738	0.0025798	0.00612636	0.00102318	0.00246809	0.00182751	0.00604398	0.021542	0.00443993	0.0101427	0.00195774	0.00270269	0.0060719	0.00339859	0.0102604	0.00373988	0.0251658	0.00937928	0.00299932	0.00557453	0.00604166	0.00952718	0.00205271	0.0769786	0.0264998	0.0161031	0.0354058	0.0512351	0.00887357	0.00450181	0.0407732	0.016632	0.00310074	0.00762285	0.00602121	0.0182283	0.00511225	0.0718789	0.0163829	0.0214854	0.00335699	0.00595216	0.0603283	0.0154982	0.0028465	0.000398094	0.00120636	0.00289169	0.00351839	0.00500087	0.00242096	0.00397903	0.0193913	0.0080165	0.00894376	0.00624397	0.000946619	0.0319	0.00177648	0.00526648	0.0308815	0.013464	0.00527144	0.00659617	1.036668
